,video,short-term_memorability,nb_short-term_annotations,long-term_memorability,nb_long-term_annotations
1038,8816,0.8718773472192417,34,0.7680530623985536,14
1039,8817,0.8671525543220351,33,0.7891195464431416,10
1040,8818,0.8726066889212686,32,0.7970010880926599,12
1041,8819,0.7941710678892169,34,0.7374502111216644,19
1042,8820,0.8465632194194419,34,0.7908987385893275,10
1043,8821,0.8848656576625452,33,0.8166555111208637,10
1044,8822,0.8771637773675234,32,0.7900574367365163,13
1045,8825,0.8336808366324523,34,0.7114340475306398,11
1046,8826,0.8570184692704986,72,0.7434068252007082,28
1047,8827,0.8953519478105443,33,0.8057460466254216,11
1048,8828,0.8376781798601329,33,0.7271325104955659,14
1049,8829,0.8519209847643957,95,0.7650539282791408,12
1050,8830,0.8932709705148952,34,0.7893484383806727,15
1051,8833,0.855268661445449,57,0.7910069277628254,13
1052,8834,0.9086045624759981,34,0.8230514277543168,14
1053,8835,0.8430639731983468,33,0.786575014170889,11
1054,8837,0.8685506550935943,47,0.7807445556412467,11
1055,8838,0.8487969080729719,35,0.7889545605002244,15
1056,8840,0.8913870495697777,33,0.8182429766496467,13
1057,8842,0.8692641171843388,33,0.7998739547210394,10
1058,8843,0.8878862091559873,56,0.8189267388873571,25
1059,8845,0.8326395492666935,34,0.7705079587634149,14
1060,8846,0.8408549033506392,34,0.7705717963471087,17
1061,8849,0.84269695207516,33,0.7836068092480123,10
1062,8851,0.8709847915436165,32,0.8057313645315624,9
1063,8852,0.8760764950493688,34,0.7938278946651814,11
1064,8853,0.8671537539442267,34,0.7793586618523495,11
1065,8855,0.8117687573981748,32,0.7425178441351677,11
1066,8856,0.839811950051274,32,0.7496717802023568,10
1067,8858,0.8818168551440484,33,0.7653704235415891,10
1068,8859,0.8358051377396445,32,0.7490055120290943,12
1069,8860,0.8692963050920551,33,0.786707002284316,12
1070,8861,0.8821043395330204,34,0.8002671401350255,12
1071,8862,0.8911272406002351,33,0.7926218899055373,13
1072,8863,0.8969987644236428,35,0.8060811126043296,12
1073,8865,0.80128849205003,32,0.7418288212579314,18
1074,8866,0.8866968858369325,33,0.7935497957147518,10
1075,8868,0.8782468504855725,34,0.7689800528451743,10
1076,8869,0.8289962693505851,37,0.7026989110315272,10
1077,8870,0.8416105902314582,32,0.7273720373148296,12
1078,8871,0.8691369623102295,32,0.787758614650446,12
1079,8872,0.8683638813342532,34,0.7768714951572837,13
1080,8873,0.828272765935163,34,0.789887377311807,10
1081,8874,0.841149028792498,34,0.7231575016032872,12
1082,8875,0.839798309386879,36,0.74840297580706,16
1083,8876,0.862747607572221,33,0.7704576315224307,15
1084,8877,0.8937783785452326,34,0.8052177968335043,10
1085,8878,0.8800169724794047,34,0.8091267440376602,13
1086,8879,0.889077134281835,45,0.8030134417460049,14
1087,8881,0.8357138475335028,33,0.7358917315363405,11
1088,8883,0.8571560278122073,33,0.7875210540403008,16
1089,8885,0.8822786080559363,33,0.7921335466555558,9
1090,8887,0.896996963341203,34,0.8144323858118587,11
1091,8888,0.8649037225528399,35,0.771732023503408,9
1092,8889,0.8212568918472123,33,0.7635982820199073,10
1093,8890,0.8658116007326765,53,0.7873225203368633,16
1094,8891,0.8242662229193377,33,0.7908722958366121,11
1095,8892,0.8826585330915994,31,0.7936853061177817,12
1096,8893,0.8536429423913744,33,0.759741757710977,10
1097,8894,0.8303006682681946,33,0.7761815191258802,12
1098,8895,0.8659741180499684,34,0.7268329414137852,10
1099,8896,0.8703483960748309,33,0.7979834640756303,13
1100,8897,0.8348023301020726,33,0.7756536234603969,14
1101,8900,0.874670968465171,34,0.8130696079363526,17
1102,8902,0.8714214524320343,33,0.7850562413332747,12
1103,8903,0.8012297534316734,33,0.7023244353793112,16
1104,8904,0.8488974192679049,48,0.7575109336955514,16
1105,8905,0.8030301807985181,33,0.7252198321085334,16
1106,8906,0.8286750712271042,31,0.7685170102800447,12
1107,8907,0.8941757565521576,33,0.8075337899082452,11
1108,8909,0.8739143876490103,34,0.7788928148997043,15
1109,8910,0.8746520019242527,31,0.7685214812987825,16
1110,8911,0.8801411722527137,55,0.7748487181382473,16
1111,8912,0.8549713533091534,32,0.8145854411000415,9
1112,8913,0.817336605485976,67,0.7893170687940365,23
1113,8914,0.8889377964097644,34,0.7411982791625008,11
1114,8915,0.885129154895145,34,0.8015138223413991,13
1115,8916,0.882154619742532,34,0.794195939484833,13
1116,8918,0.8158260391644749,56,0.7388267235843562,16
1117,8920,0.8666897835965685,32,0.7450168449108875,14
1118,8923,0.872774767413528,33,0.7682988613786765,12
1119,8924,0.844563348345134,33,0.7783779855706598,15
1120,8926,0.8198813320373589,32,0.7411827937090826,13
1121,8928,0.8156766230167739,33,0.7472744637130557,12
1122,8929,0.87479286492052,34,0.7920894501756728,10
1123,8930,0.8851558443278423,33,0.8148620767312147,12
1124,8931,0.8478854374710617,33,0.721177147815542,9
1125,8932,0.856698368527517,34,0.7176821939829342,9
1126,8933,0.8531393172262817,33,0.754385993769938,11
1127,8934,0.8305920980767004,33,0.7226146103938821,14
1128,8935,0.8554214129917632,33,0.7626472909491954,11
1129,8937,0.8314635163808528,34,0.7329471158610187,10
1130,8938,0.8601070160713724,42,0.7805488620726699,10
1131,8940,0.841535536399656,30,0.7432823815522541,13
1132,8942,0.8170470914450134,33,0.7109786612638151,11
1133,8944,0.8613297963655557,33,0.7762738764180573,13
1134,8945,0.8869145658981005,33,0.7909920986358435,15
1135,8946,0.891041350593728,34,0.8080654359314758,18
1136,8948,0.8384699895579144,33,0.7903506787934014,16
1137,8949,0.8852735939287608,35,0.7994427633701418,11
1138,8950,0.8871526196056557,34,0.7898329377569686,10
1139,8952,0.844332598049228,35,0.7819857941894223,10
1140,8953,0.8604509086885841,33,0.8054162154607494,12
1141,8954,0.8680622614014901,35,0.7964987870076865,18
1142,8955,0.8629612092448787,34,0.7796940495345731,12
1143,8956,0.7873153258375335,33,0.7142981373863124,11
1144,8957,0.8383777389065298,34,0.7588090796604692,13
1145,8959,0.8267131359689167,31,0.7463385777306251,20
1146,8960,0.8952617673762716,45,0.7617786843279911,14
1147,8961,0.8967058452558683,34,0.7681228902113223,10
1148,8962,0.8276833277373424,33,0.7906467574398133,11
1149,8963,0.8655009602916571,34,0.7579106680714847,13
1150,8964,0.835599732159054,33,0.7829757243917125,10
1151,8965,0.833214144909569,33,0.7929454543604558,12
1152,8967,0.8623710125851985,32,0.7665577538331845,12
1153,8968,0.8980315524976684,32,0.823187353608503,10
1154,8969,0.902298839049474,33,0.7950546841706047,13
1155,8970,0.8871755942146821,32,0.7539489392239739,14
1156,8972,0.8561062319220314,31,0.797115884731041,14
1157,8973,0.8679886104240998,34,0.7946230811991885,10
1158,8974,0.8804984468792901,35,0.7767122401826181,11
1159,8976,0.8435069039829173,33,0.7796749959844668,20
1160,8977,0.8569419598125158,35,0.7590581638120412,11
1161,8978,0.8843274958198738,33,0.828689296733453,12
1162,8979,0.8850832491437272,38,0.8046650951998889,11
1163,8980,0.8609462329483281,32,0.7483138720129399,15
1164,8981,0.8801599432955555,33,0.8062238428090257,22
1165,8983,0.9008575821738192,34,0.7890833288160339,12
1166,8984,0.8638047777055448,33,0.7823908373455357,17
1167,8985,0.8863761965088562,31,0.7642111051267668,10
1168,8986,0.8608301956665707,37,0.8222136801102515,10
1169,8987,0.8054672995590617,55,0.7730293757812612,16
1170,8988,0.9053589428666834,33,0.8037149762596468,14
1171,8989,0.8798883012974186,33,0.7820965335401838,10
1172,8990,0.8563378897380559,47,0.802937251769217,11
1173,8992,0.874801671892153,33,0.8104029593431413,11
1174,8994,0.8561814875586508,34,0.8016979068201027,11
1175,8995,0.8685597487163993,33,0.7776570368231455,10
1176,8997,0.8766066217120305,32,0.8100109243771145,12
1177,8998,0.8784130027759818,34,0.7558953102942803,13
1178,8999,0.8329917361921971,34,0.7482624930694849,9
1179,9000,0.8942728663453839,55,0.8373811387716565,11
1180,9001,0.849562470544574,34,0.7866636741573738,22
1181,9003,0.8716259128983687,33,0.7739443920998406,13
1182,9004,0.8306122303327379,32,0.7084764539575165,10
1183,9005,0.8368058707541389,34,0.7661287398824888,9
1184,9006,0.8582145140432763,50,0.7715487865826591,17
1185,9007,0.8016509230692427,33,0.7825424226217753,10
1186,9008,0.8606274309978312,32,0.774630160673426,11
1187,9009,0.8792347621715816,34,0.7955895264384969,10
1188,9010,0.8690242300261958,31,0.8350049706011597,10
1189,9011,0.8730448970466486,37,0.8047501098018105,14
1190,9012,0.850352994773361,31,0.7179108911442633,23
1191,9013,0.8620506335391172,33,0.7719882469405941,13
1192,9014,0.873981704776116,34,0.792103935128209,14
1193,9016,0.8536971821632222,33,0.7573125257077715,18
1194,9017,0.8460875019288172,34,0.7886067317112823,23
1195,9018,0.8770720354952305,33,0.8099114905115969,14
1196,9020,0.8774504837787772,39,0.7800463479385144,14
1197,9022,0.8932717710209597,32,0.7904924811995704,9
1198,9025,0.8926976782240278,34,0.7902228683539423,10
1199,9026,0.8791927514741315,33,0.8077890333069628,11
1200,9027,0.9055542426294939,32,0.8309604082474068,15
1201,9028,0.8607098761965264,65,0.7797540945981306,14
1202,9031,0.8991774336276239,34,0.7984751016439355,10
1203,9032,0.8890838358795573,34,0.796784019854753,24
1204,9033,0.8833692642494424,47,0.8179595803112661,10
1205,9034,0.8771665070244856,88,0.7920309015016536,15
1206,9035,0.859480826128537,33,0.7491597816304565,28
1207,9037,0.8250677740690433,38,0.7494731808607344,14
1208,9038,0.8312186763409372,34,0.7005517680995741,12
1209,9039,0.8771732486835434,34,0.7856387762958137,13
1210,9041,0.901555911493591,34,0.7745433824237301,10
1211,9042,0.8166827287173528,37,0.7444081290462038,11
1212,9044,0.8613119434429578,36,0.7733441996087956,12
1213,9045,0.8466094670934817,32,0.7449381979744176,10
1214,9047,0.8080069171633047,44,0.683535655311195,10
1215,9048,0.8649892937909871,33,0.8183178739519127,12
1216,9050,0.8782919326384709,59,0.7988937731007357,17
1217,9052,0.8961328257899209,34,0.8105887959067514,15
1218,9053,0.8939713488102946,33,0.7977864345241521,11
1219,9055,0.8539547947651017,33,0.771938465163027,9
1220,9056,0.8231437820989277,30,0.735412429231866,11
1221,9057,0.819820472428716,33,0.743644440778966,15
1222,9058,0.8606693844073201,33,0.7848923984722715,10
1223,9059,0.8597486113419209,32,0.7713323063699142,10
1224,9060,0.8517211808517877,34,0.7391162615489003,10
1225,9061,0.8808647581699623,33,0.81168591201381,9
1226,9063,0.8615661216362234,74,0.753049502215944,25
1227,9064,0.8329125346952008,33,0.7644014639224722,12
1228,9065,0.8679941386511286,33,0.8047146775334633,11
1229,9066,0.8128177342487621,34,0.7489804885375768,9
1230,9067,0.8557154009662913,43,0.8105469224349586,10
1231,9068,0.8452108424262321,70,0.7963738609565152,24
1232,9069,0.8254527659395735,34,0.7793645290920386,13
1233,9070,0.8635865180928486,34,0.7721696566889117,10
1234,9071,0.863490364993399,31,0.8090955441136489,19
1235,9072,0.8477879726830034,32,0.7583645482495288,11
1236,9073,0.8221161784596221,34,0.7339658258295558,17
1237,9074,0.8763541014227892,55,0.7916211953577276,10
1238,9075,0.886009338087011,48,0.821993620443608,23
1239,9076,0.8586019894090973,32,0.7937861286250302,10
1240,9078,0.8709704900719356,34,0.7818820875134017,11
1241,9079,0.8676631037222869,44,0.7760385603834438,11
1242,9082,0.8899068986538148,32,0.804811963215626,10
1243,9083,0.8871631702910496,33,0.7921637422216486,10
1244,9084,0.8923813390173957,34,0.8177655076764636,12
1245,9086,0.8406611581094303,33,0.7856917947767292,14
1246,9088,0.8921113744867631,34,0.7968408960078078,10
1247,9089,0.8943390656718085,33,0.8066638524551474,12
1248,9090,0.8950872935462402,34,0.7919677101621555,11
1249,9091,0.8426467631785813,45,0.7587673475285086,10
1250,9092,0.8719709921461206,34,0.7625655708684538,13
1251,9093,0.8888725781636717,33,0.8076816399027705,12
1252,9094,0.8925115097514484,35,0.8166449457482078,10
1253,9095,0.8717720742129361,34,0.787166590521234,10
1254,9096,0.8629615585589671,34,0.8152232290274105,14
1255,9097,0.8974257883301245,33,0.8058066002177391,22
1256,9098,0.8809825936860224,41,0.8062700774255869,11
1257,9100,0.8958299016076213,32,0.7749125883192515,10
1258,9101,0.8740183873528968,33,0.8035941567946157,11
1259,9102,0.8411049310506625,32,0.7628951250294443,12
1260,9103,0.8019988487987558,33,0.7081101735461057,10
1261,9105,0.876781354399398,36,0.7863925699001842,9
1262,9106,0.893115102195821,34,0.8217682053112025,16
1263,9107,0.9059276704634709,56,0.8360816839728863,10
1264,9108,0.8564888198697622,33,0.7778292618813081,9
1265,9109,0.8442438607605772,32,0.791057517070019,11
1266,9110,0.8671197307945558,32,0.7698144796317405,13
1267,9112,0.8856564912545913,34,0.8032522271054594,22
1268,9113,0.8352362837658217,40,0.7362979248942194,10
1269,9114,0.8823462765373215,33,0.7930755487353116,12
1270,9115,0.8606297975359775,36,0.7872612925705782,13
1271,9116,0.8255475514496685,32,0.6778889945603475,10
1272,9117,0.849982203634828,33,0.7416302832034435,11
1273,9118,0.8415946975996064,33,0.7566326569591642,10
1274,9119,0.87585487044495,33,0.8042724704959762,12
1275,9120,0.829497202128601,46,0.7274062397395963,21
1276,9121,0.8879178539030649,34,0.8295346093811972,13
1277,9123,0.8678788165712967,34,0.7820066891309846,12
1278,9125,0.8712000217323324,33,0.7525760541759444,15
1279,9127,0.8306157792631227,33,0.795145926215625,17
1280,9128,0.8835308589676055,33,0.828047411087983,11
1281,9130,0.833098566094845,33,0.77871020327419,10
1282,9131,0.8951513612136671,33,0.8037970319121377,11
1283,9132,0.8272844329372292,33,0.7630379851622537,10
1284,9133,0.8371356803506618,34,0.7714822706046313,10
1285,9134,0.854615974290108,34,0.7702933039759041,13
1286,9135,0.8727132935255572,34,0.7885595097521854,13
1287,9137,0.8586438531232974,34,0.7976897267511585,10
1288,9138,0.8645972602409063,33,0.7297393657556341,10
1289,9139,0.8202115827118932,33,0.7985831526631292,11
1290,9140,0.8498440884314057,56,0.7618502487491998,15
1291,9141,0.8936830504967492,59,0.8119055131341055,10
1292,9142,0.8488520579202161,92,0.7867196594355758,29
1293,9143,0.8654520300870077,33,0.800877742734989,10
1294,9145,0.8414097605791454,45,0.7512309193888371,10
1295,9147,0.8445687936955527,32,0.7627241161649704,13
1296,9150,0.8237017044184856,34,0.7630312082175736,12
1297,9151,0.8641215943605067,31,0.7958101244326427,14
1298,9152,0.8830951191517924,33,0.7932246246355845,10
1299,9153,0.8289237986075322,34,0.7810726559381558,17
1300,9155,0.846718462705599,47,0.7957961691533773,10
1301,9157,0.8615142997719378,34,0.8045456093221786,12
1302,9158,0.8855467519470815,34,0.7773295922739494,15
1303,9159,0.8589159754184263,33,0.7528374147574799,18
1304,9160,0.877364094778643,32,0.8099752204420589,9
1305,9162,0.866687516410482,34,0.7699841219481662,13
1306,9163,0.8144526106639366,38,0.7547676032025579,12
1307,9165,0.8722179530724047,34,0.7944207347616546,11
1308,9166,0.8861565061948595,37,0.8028980122674086,12
1309,9167,0.8327367334335429,80,0.7576241946870529,20
1310,9168,0.8848504710268899,34,0.8048187413652172,10
1311,9169,0.861373157984147,34,0.779224274270712,11
1312,9170,0.877176518734937,33,0.8280806891922535,12
1313,9171,0.8106349310448768,34,0.773457231197651,10
1314,9172,0.8523617788624479,31,0.7980366738208016,12
1315,9174,0.811063947006078,34,0.7207688075993014,10
1316,9175,0.8483690108506547,33,0.7477516727390277,10
1317,9176,0.8598687455490263,33,0.7894623650481661,13
1318,9177,0.8639844230867694,33,0.7120831555748822,10
1319,9179,0.8727973680839947,34,0.8191602325445763,19
1320,9180,0.8687676022236169,34,0.8137376334920742,18
1321,9181,0.9031385998826335,34,0.8164147710557975,15
1322,9183,0.8709993343163678,33,0.7697867891159667,13
1323,9184,0.7938220558639855,31,0.6870026384361579,9
1324,9185,0.8322154005733735,34,0.8060099114759474,11
1325,9186,0.8479455577332528,44,0.787048948671,11
1326,9187,0.8841786877980711,37,0.7688882454797417,26
1327,9188,0.8721020041013041,34,0.7967391958768497,10
1328,9190,0.8724794461509991,33,0.791877999147152,10
1329,9191,0.8221012232902467,31,0.7197667878426224,13
1330,9192,0.84566310243938,34,0.7744393512985532,11
1331,9193,0.9041222991303545,36,0.7896206759393731,18
1332,9194,0.9017730752516633,41,0.8327575119214228,11
1333,9197,0.8895514324296746,33,0.8134826939440937,12
1334,9198,0.8883307888674818,34,0.799899207659714,13
1335,9202,0.8707543753025837,33,0.8011287361709564,13
1336,9203,0.8281408333846755,33,0.7908817432866142,13
1337,9204,0.8893756786838852,34,0.8081512207576285,15
1338,9205,0.8458352087977147,35,0.7852673779328134,14
1339,9206,0.797646114720324,33,0.730560635856428,13
1340,9207,0.8566829051437308,33,0.7579776938826448,12
1341,9208,0.8253015389047528,34,0.7655907767136769,12
1342,9209,0.8330945335622497,33,0.752659967573553,12
1343,9210,0.8833316857790644,37,0.8020635795001596,10
1344,9211,0.8557803568975694,33,0.7757327315746365,12
1345,9212,0.8924163208391734,44,0.7970985569467517,13
1346,9213,0.8329176845067986,68,0.7765541404560947,22
1347,9214,0.9037170920562118,33,0.815158380186001,10
1348,9215,0.8291966310734947,32,0.7022610326833798,13
1349,9216,0.8583174826776877,32,0.7811395766369708,14
1350,9217,0.747888898868132,35,0.7306602610333904,21
1351,9218,0.8381929469161142,33,0.7386746906073911,13
1352,9219,0.8402007947925978,33,0.7632500086170689,21
1353,9220,0.8623827171265445,33,0.8028929492885579,11
1354,9221,0.8632767869092972,34,0.8111879442945612,12
1355,9222,0.8404459993303387,43,0.7834259345776401,16
1356,9223,0.8294058351274569,33,0.7585054046325881,12
1357,9224,0.8955146884266846,34,0.7985902709296223,14
1358,9225,0.8268860351464922,34,0.7702861654937795,13
1359,9226,0.8899184176996814,34,0.7901800501631435,12
1360,9227,0.874579450506433,37,0.797648143173417,9
1361,9228,0.8438040469008226,33,0.750575882177451,10
1362,9229,0.8101854320339335,33,0.7390070564927044,15
1363,9230,0.8549136478938335,33,0.7694726240484707,10
1364,9231,0.8290950116882903,47,0.7624737113525164,10
1365,9232,0.8577834039121494,33,0.7700489307856,12
1366,9234,0.869971618582504,48,0.827985187711731,14
1367,9235,0.8419718135850501,32,0.7083408042146546,14
1368,9236,0.8807984283285232,32,0.7729800921232717,20
1369,9239,0.8319247475414492,50,0.7854490102599853,15
1370,9240,0.879440378008489,53,0.8097623888417763,16
1371,9241,0.8739461776551006,34,0.7958868481349456,10
1372,9242,0.8902995246385438,34,0.8042361115392237,10
1373,9243,0.8441547814115338,34,0.7970810636509083,14
1374,9245,0.8113164910205516,34,0.7247569767359552,12
1375,9246,0.8791473421056684,34,0.7846499778487458,9
1376,9247,0.8722332750458344,52,0.791706755556409,11
1377,9248,0.8815854821109096,34,0.7621190529767187,13
1378,9249,0.8752585770235863,32,0.8093926014540924,12
1379,9250,0.8331786853105411,31,0.7572129676738765,9
1380,9251,0.8651885593743005,32,0.7579868084929551,17
1381,9252,0.8760853275151241,34,0.804906077674147,10
1382,9253,0.8772778818071152,32,0.8045809696555923,13
1383,9254,0.8802325630231416,34,0.7987306472052569,12
1384,9255,0.8740405981441378,33,0.7411456025244942,11
1385,9256,0.8086397519093776,33,0.6855864661199474,10
1386,9257,0.7803668702013591,41,0.7702456996367099,12
1387,9258,0.7970426492880226,52,0.7169878248059487,13
1388,9259,0.8523089984514113,33,0.7760686050943928,15
1389,9260,0.8543335564207302,33,0.7882897481320172,10
1390,9261,0.8742949319830307,33,0.7840075248038822,15
1391,9262,0.8873118442132868,47,0.806514012670808,16
1392,9263,0.8771286827527907,33,0.7630233515601756,13
1393,9266,0.8550020583522476,35,0.7779166750992252,11
1394,9268,0.8887801330405831,32,0.8282186779078453,17
1395,9269,0.8554999457371505,33,0.7587855633925863,9
1396,9270,0.8439039750176012,33,0.7742675840189325,18
1397,9271,0.8988052126489684,34,0.814372491461771,14
1398,9273,0.8883102291565343,47,0.7917090166355626,13
1399,9275,0.8442649878096818,34,0.7301038937025501,15
1400,9276,0.9024451068672389,33,0.7995926126975222,10
1401,9277,0.8464446308096973,33,0.8015615988207578,9
1402,9278,0.8713746694411485,34,0.8088750806332156,11
1403,9280,0.8788050536101975,34,0.8014971888053937,12
1404,9282,0.8561582641303972,35,0.8039732318972326,14
1405,9283,0.8937355861971368,37,0.7262648396482411,13
1406,9284,0.8521241287619872,32,0.777277621567624,13
1407,9288,0.8750663634463047,34,0.7742001536616562,16
1408,9289,0.8958905916437695,34,0.785772508008794,10
1409,9290,0.8470938301780169,32,0.6711591522812382,12
1410,9291,0.8364645533467964,57,0.7243736372490382,24
1411,9292,0.8441990401251017,34,0.7858555342743455,9
1412,9293,0.8239205869279561,34,0.783867208582045,12
1413,9294,0.8760655615908352,34,0.7481355276050683,10
1414,9295,0.8343316358820094,34,0.7473859532740535,10
1415,9296,0.8899801548165397,32,0.7968516280837665,18
1416,9297,0.8816515934612993,32,0.7962951739112218,18
1417,9298,0.8585716243344348,48,0.7814864519566248,11
1418,9299,0.8466682112550488,35,0.758353883085565,13
1419,9300,0.8741458061700845,33,0.8074439373094787,12
1420,9301,0.8749583597610493,34,0.7766419323924696,14
1421,9302,0.8461536973398969,34,0.7814889851226262,17
1422,9303,0.8904603149107445,58,0.8015260289663395,16
1423,9304,0.866692699972582,32,0.7846750937902716,16
1424,9305,0.8493009862263357,34,0.8022089124376754,12
1425,9307,0.888939774233983,34,0.8509332908100905,14
1426,9309,0.8843874916378138,33,0.8217323318782213,11
1427,9310,0.8589179126847284,38,0.8041392274582944,12
1428,9311,0.8439274689264912,33,0.7683689456635456,12
1429,9312,0.8828595828127211,34,0.784283996670161,12
1430,9313,0.8729939068920661,34,0.8045385674412332,10
1431,9315,0.9070569384775544,32,0.8197943003679986,13
1432,9316,0.85144534162609,32,0.7372573751982715,15
1433,9317,0.8109822427460668,54,0.7096950959980451,16
1434,9318,0.8729239552311014,54,0.7593422591894629,13
1435,9319,0.8750013826357598,34,0.7958735557348736,10
1436,9321,0.8546022703959889,32,0.7844056682310955,10
1437,9322,0.8733251066808704,33,0.8024080801491844,10
1438,9323,0.8245388390557561,32,0.746142799106581,12
1439,9324,0.828765850243243,42,0.7508180590201342,9
1440,9327,0.8985193881277734,48,0.7853248677843244,12
1441,9328,0.8891733087450271,33,0.8002511383938783,11
1442,9329,0.8617442299131761,34,0.7548347085041556,11
1443,9330,0.857866904092209,33,0.7692952977191709,10
1444,9331,0.8259875338381397,34,0.7652182084077683,11
1445,9333,0.8880936089219479,34,0.8308388492420349,11
1446,9334,0.8352796974544657,82,0.7760045835830881,15
1447,9335,0.8522780129537683,33,0.7514059543216396,10
1448,9337,0.8179727054706659,58,0.7361072030024127,11
1449,9339,0.8361468243586367,33,0.7616784667208301,12
1450,9341,0.8849135629045533,38,0.7940057609398848,11
1451,9342,0.8488772916735202,34,0.7610227482403584,21
1452,9343,0.8828017977896535,34,0.7318486732511965,13
1453,9344,0.8325509706766525,34,0.7848366558001737,10
1454,9345,0.876778200416375,34,0.8343759499980827,15
1455,9347,0.8730045784939997,32,0.7501753001571986,13
1456,9348,0.8865808646398329,34,0.7987215576679647,10
1457,9349,0.8444344392986917,35,0.8017618466964359,11
1458,9350,0.8699282976407033,33,0.8331589871151742,12
1459,9353,0.8934311584614634,33,0.7868003537203457,12
1460,9354,0.8696447659297407,33,0.7856347399800953,13
1461,9356,0.8797636611384715,33,0.7735995205878853,15
1462,9357,0.8750848995886101,34,0.7862678688713306,10
1463,9358,0.8789820258601609,32,0.8130120589803081,10
1464,9359,0.8729761011284033,40,0.7984350921250493,12
1465,9360,0.8431649701848317,33,0.7659438254024826,11
1466,9361,0.8633354867326116,55,0.7907669240277466,20
1467,9362,0.8536633675432188,35,0.7769373473023399,10
1468,9365,0.8741454862415633,60,0.7939024163325008,15
1469,9366,0.8650986694696682,33,0.7382026459951088,10
1470,9367,0.8642862953771654,45,0.7282642289831043,11
1471,9368,0.8372333253452968,31,0.8090785953422542,15
1472,9369,0.8788403913012992,45,0.7926385006363263,16
1473,9370,0.8828288516818138,34,0.7924174542877759,14
1474,9371,0.9042729212735975,44,0.8302022405847237,9
1475,9372,0.8850976519620247,33,0.7920375788013115,10
1476,9373,0.8050565290427408,35,0.7475921011535644,9
1477,9374,0.8634554322847133,32,0.7930415520338003,14
1478,9375,0.8821061251058637,32,0.8157817860897154,9
1479,9376,0.86110267828948,34,0.7858943817781607,14
1480,9377,0.8970353899230942,34,0.8553127953223512,15
1481,9379,0.8592156977646853,34,0.7992692437023504,11
1482,9380,0.8297890595008492,43,0.7513543802490463,10
1483,9381,0.8900341123449766,33,0.8058222186042757,11
1484,9382,0.8778844104037424,47,0.7689196923487183,10
1485,9385,0.8597522860158818,33,0.8037033204425422,13
1486,9386,0.8616510509594618,33,0.7451231081280851,11
1487,9387,0.8736055840093796,33,0.7999066655984647,10
1488,9388,0.8849833591343076,33,0.8100302000032734,14
1489,9389,0.8726479872584257,33,0.7629473411639496,20
1490,9390,0.8698175509651096,34,0.8369258557350057,11
1491,9391,0.8745802994571493,33,0.7650708627966847,10
1492,9392,0.8433144155178071,33,0.7873120813203971,10
1493,9393,0.8329627607849365,32,0.7470428751712921,10
1494,9394,0.8858249583649861,32,0.8199237952065417,12
1495,9395,0.8035897325206802,33,0.7289714461874569,10
1496,9396,0.8338751491674427,34,0.7427278666981084,10
1497,9397,0.8365337376224076,32,0.7403993517438172,19
1498,9398,0.8657892343530368,55,0.778942386105912,11
1499,9399,0.8879679812420441,41,0.7969907205972455,15
1500,9400,0.8723044541451226,47,0.7642396752426478,10
1501,9402,0.8734881968426632,33,0.8123258836802996,15
1502,9403,0.8040888784315593,33,0.7422396591494713,12
1503,9404,0.885422872630923,33,0.8160436438617779,10
1504,9405,0.8010041016903011,32,0.7277720755105971,12
1505,9406,0.8499494724292562,32,0.8042824346098123,10
1506,9407,0.8990628953698153,46,0.7886655133861231,13
1507,9408,0.8568608335902862,33,0.7678750738159086,10
1508,9409,0.8228510274509895,32,0.7258238323466074,14
1509,9412,0.886804461822743,74,0.8184851149140655,20
1510,9414,0.8745343349210933,33,0.8121175047718,9
1511,9415,0.8859407619733565,58,0.7971558989965577,24
1512,9416,0.8824498149288751,33,0.8139509072103174,11
1513,9417,0.8482015485797284,33,0.7687488859940254,12
1514,9419,0.8970930596906749,33,0.8187408128168575,18
1515,9420,0.828456356795858,33,0.7912511819085377,17
1516,9421,0.86217510412041,33,0.7755044078549684,11
1517,9422,0.8672117331804,33,0.8046404486929196,10
1518,9423,0.8542949552699066,41,0.7951291690031912,15
1519,9424,0.8657735715999783,41,0.785104343428462,10
1520,9425,0.8150228551876747,42,0.7274016211781801,14
1521,9426,0.8922492740685098,60,0.8039563026798601,19
1522,9427,0.8172168382834037,32,0.7889199982056987,11
1523,9428,0.8758756043724979,35,0.8103410517719746,14
1524,9430,0.8951624163491815,34,0.7997658192968028,12
1525,9431,0.8447415397692575,34,0.7762990311182728,10
1526,9432,0.8573896013773591,34,0.7644756611418954,15
1527,9433,0.8747743313845882,33,0.7819669029167159,15
1528,9434,0.8399486470266934,33,0.7652605520468325,15
1529,9435,0.8344050489186399,32,0.7584421196024058,12
1530,9437,0.8115735962326337,34,0.7363057558277556,10
1531,9438,0.8974182676925831,32,0.8050324039323806,9
1532,9439,0.8690340532192399,33,0.7534728258249823,11
1533,9440,0.8299536575467531,64,0.7130597935555018,17
1534,9441,0.8133136156811556,34,0.7089990446378501,9
1535,9443,0.8784759110313691,32,0.7792919873618444,12
1536,9445,0.9134684353840451,33,0.76256734587699,15
1537,9446,0.8593687949690301,54,0.7654167279265148,13
1538,9448,0.8914189696066486,43,0.8092736299818573,16
1539,9449,0.8879085556502214,38,0.7951243136783771,11
